[15:03:30.277] [1306 ] [INFO ] [JNI_OnLoad:24]	jvm onload success ! 
[15:03:30.277] [1306 ] [INFO ] [init:111]	JniNativeCallback init ok. 
[15:03:30.277] [1306 ] [INFO ] [init:136]	to init engine, user: test005, mode: 0, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[15:03:30.277] [1306 ] [WARN ] [init:158]	Cannot find the --Mpc.Data=xxxxx config item ! 
[15:03:30.277] [1306 ] [INFO ] [parseCircuits:365]	** preload circuit:  /home/lmars/gc/localmoran.gc 
[15:03:30.277] [1306 ] [INFO ] [init:172]	the --Mpc.Circuits=/home/lmars/gc/localmoran.gc is set ! 
[15:03:31.995] [1306 ] [INFO ] [resolveCiruit:326]	** circuit resolve => circuit: /home/lmars/gc/localmoran.gc , gates: 3230476, andGate: 900086, wires: 3237068, cost time: 1.717699 seconds, speed: 1880699.691455 (gc / second) ** 
[15:03:31.996] [1306 ] [INFO ] [CircuitFile:108]	circuit: /home/lmars/gc/localmoran.gc,  hash: 1AB21D8355CFA17F8E61194831E81A8F22BEC8C728FEFB747ED035EB5082AA2B 
[15:03:31.996] [1306 ] [INFO ] [init:188]	preload circuits ok ! 
[15:03:31.996] [1306 ] [INFO ] [init:212]	Not start node server ! use proxy forward ! 
[15:03:31.996] [1306 ] [INFO ] [MpcTaskDispatcher:39]	construct task dispatcher, with 8 processor, load balence is: 16384 
[15:03:31.996] [1306 ] [INFO ] [init:63]	INIT the processor: 0, type: 0 ok 
[15:03:31.997] [1446 ] [INFO ] [operator():54]	task processor: 0 is running... 
[15:03:31.997] [1306 ] [INFO ] [init:63]	INIT the processor: 1, type: 0 ok 
[15:03:31.997] [1447 ] [INFO ] [operator():54]	task processor: 1 is running... 
[15:03:31.997] [1306 ] [INFO ] [init:63]	INIT the processor: 2, type: 0 ok 
[15:03:31.997] [1446 ] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[15:03:31.997] [1447 ] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[15:03:31.997] [1448 ] [INFO ] [operator():54]	task processor: 2 is running... 
[15:03:31.997] [1306 ] [INFO ] [init:63]	INIT the processor: 3, type: 0 ok 
[15:03:31.997] [1448 ] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[15:03:31.997] [1449 ] [INFO ] [operator():54]	task processor: 3 is running... 
[15:03:31.997] [1306 ] [INFO ] [init:63]	INIT the processor: 4, type: 1 ok 
[15:03:31.997] [1450 ] [INFO ] [operator():54]	task processor: 4 is running... 
[15:03:31.997] [1449 ] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[15:03:31.997] [1450 ] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[15:03:31.997] [1306 ] [INFO ] [init:63]	INIT the processor: 5, type: 1 ok 
[15:03:31.997] [1452 ] [INFO ] [operator():54]	task processor: 5 is running... 
[15:03:31.998] [1452 ] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[15:03:31.998] [1453 ] [INFO ] [operator():54]	task processor: 6 is running... 
[15:03:31.998] [1453 ] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[15:03:31.998] [1306 ] [INFO ] [init:63]	INIT the processor: 6, type: 1 ok 
[15:03:31.998] [1306 ] [INFO ] [init:63]	INIT the processor: 7, type: 1 ok 
[15:03:31.998] [1454 ] [INFO ] [operator():54]	task processor: 7 is running... 
[15:03:31.998] [1306 ] [INFO ] [init:234]	INIT task dispatcher done ! 
[15:03:31.998] [1454 ] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[15:03:31.999] [1306 ] [INFO ] [init:64]	connect to busi proxy server endpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[15:03:32.016] [1459 ] [INFO ] [connected:34]	to get session... 
[15:03:32.017] [1459 ] [INFO ] [connected:38]	to get create busi node callback... 
[15:03:32.017] [1459 ] [INFO ] [connected:46]	to set node callback, public endpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000, user: test005 ... 
[15:03:32.020] [1459 ] [WARN ] [connected:55]	the busi session create success. 
[15:03:32.511] [1306 ] [INFO ] [init:69]	waiting for node busi client inited ... timeout 1s.. 
[15:03:32.511] [1306 ] [INFO ] [init:74]	the busi node communicator is prepared !!!! 
[15:03:32.511] [1306 ] [INFO ] [init:86]	INIT busi node client success. user: test005, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[15:03:32.511] [1306 ] [INFO ] [init:244]	INIT busi node client done ! 
[15:03:32.512] [1306 ] [INFO ] [init:48]	input ready process init ok. 
[15:03:32.512] [1306 ] [INFO ] [init:253]	INIT input ready processor done ! 
[15:03:32.512] [1306 ] [INFO ] [init:48]	ready process init ok. max request queue size: 4 
[15:03:32.512] [1306 ] [INFO ] [init:263]	INIT ready processor done ! 
[15:03:32.512] [1306 ] [INFO ] [init:269]	Mpc engine init success. 
[15:03:32.512] [1477 ] [INFO ] [popCommitTask:127]	to POP a commit task, task size: 0  ... 
[15:03:32.513] [1306 ] [INFO ] [Java_com_juzix_jugo_node_jni_NativeInterface_setDataLogLevel:155]	init the log to level: 3, data log state: 0 
[15:03:36.829] [1458 ] [WARN ] [MpcMemPool:42]	the mempool construction, size: 134217728, mem: 0x7fc34a123010 
[15:03:36.933] [1453 ] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
