[20:54:27.996] [13128] [INFO ] [JNI_OnLoad:24]	jvm onload success ! 
[20:54:27.998] [13128] [INFO ] [init:111]	JniNativeCallback init ok. 
[20:54:27.998] [13128] [INFO ] [init:136]	to init engine, user: test005, mode: 0, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[20:54:27.998] [13128] [WARN ] [init:158]	Cannot find the --Mpc.Data=xxxxx config item ! 
[20:54:27.998] [13128] [INFO ] [parseCircuits:365]	** preload circuit:  /home/lmars/gc/localmoran.gc 
[20:54:27.998] [13128] [INFO ] [init:172]	the --Mpc.Circuits=/home/lmars/gc/localmoran.gc is set ! 
[20:54:29.695] [13128] [INFO ] [resolveCiruit:326]	** circuit resolve => circuit: /home/lmars/gc/localmoran.gc , gates: 3230476, andGate: 900086, wires: 3237068, cost time: 1.696608 seconds, speed: 1904079.501041 (gc / second) ** 
[20:54:29.695] [13128] [INFO ] [CircuitFile:108]	circuit: /home/lmars/gc/localmoran.gc,  hash: 1AB21D8355CFA17F8E61194831E81A8F22BEC8C728FEFB747ED035EB5082AA2B 
[20:54:29.695] [13128] [INFO ] [init:188]	preload circuits ok ! 
[20:54:29.695] [13128] [INFO ] [init:212]	Not start node server ! use proxy forward ! 
[20:54:29.696] [13128] [INFO ] [MpcTaskDispatcher:39]	construct task dispatcher, with 8 processor, load balence is: 16384 
[20:54:29.696] [13128] [INFO ] [init:63]	INIT the processor: 0, type: 0 ok 
[20:54:29.696] [13251] [INFO ] [operator():54]	task processor: 0 is running... 
[20:54:29.696] [13252] [INFO ] [operator():54]	task processor: 1 is running... 
[20:54:29.696] [13128] [INFO ] [init:63]	INIT the processor: 1, type: 0 ok 
[20:54:29.696] [13251] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[20:54:29.696] [13252] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[20:54:29.697] [13128] [INFO ] [init:63]	INIT the processor: 2, type: 0 ok 
[20:54:29.697] [13253] [INFO ] [operator():54]	task processor: 2 is running... 
[20:54:29.697] [13128] [INFO ] [init:63]	INIT the processor: 3, type: 0 ok 
[20:54:29.697] [13253] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[20:54:29.697] [13254] [INFO ] [operator():54]	task processor: 3 is running... 
[20:54:29.697] [13255] [INFO ] [operator():54]	task processor: 4 is running... 
[20:54:29.697] [13254] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[20:54:29.697] [13128] [INFO ] [init:63]	INIT the processor: 4, type: 1 ok 
[20:54:29.697] [13255] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[20:54:29.697] [13128] [INFO ] [init:63]	INIT the processor: 5, type: 1 ok 
[20:54:29.697] [13256] [INFO ] [operator():54]	task processor: 5 is running... 
[20:54:29.697] [13256] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[20:54:29.697] [13128] [INFO ] [init:63]	INIT the processor: 6, type: 1 ok 
[20:54:29.697] [13257] [INFO ] [operator():54]	task processor: 6 is running... 
[20:54:29.697] [13128] [INFO ] [init:63]	INIT the processor: 7, type: 1 ok 
[20:54:29.697] [13258] [INFO ] [operator():54]	task processor: 7 is running... 
[12:54:29.697] [13257] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[20:54:29.697] [13258] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[20:54:29.697] [13128] [INFO ] [init:234]	INIT task dispatcher done ! 
[20:54:29.698] [13128] [INFO ] [init:64]	connect to busi proxy server endpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[20:54:29.711] [13264] [INFO ] [connected:34]	to get session... 
[20:54:29.711] [13264] [INFO ] [connected:38]	to get create busi node callback... 
[20:54:29.711] [13264] [INFO ] [connected:46]	to set node callback, public endpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000, user: test005 ... 
[20:54:29.712] [13264] [WARN ] [connected:55]	the busi session create success. 
[20:54:30.205] [13128] [INFO ] [init:69]	waiting for node busi client inited ... timeout 1s.. 
[20:54:30.205] [13128] [INFO ] [init:74]	the busi node communicator is prepared !!!! 
[20:54:30.205] [13128] [INFO ] [init:86]	INIT busi node client success. user: test005, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[20:54:30.205] [13128] [INFO ] [init:244]	INIT busi node client done ! 
[20:54:30.206] [13128] [INFO ] [init:48]	input ready process init ok. 
[20:54:30.206] [13128] [INFO ] [init:253]	INIT input ready processor done ! 
[20:54:30.206] [13128] [INFO ] [init:48]	ready process init ok. max request queue size: 4 
[20:54:30.206] [13128] [INFO ] [init:263]	INIT ready processor done ! 
[20:54:30.206] [13128] [INFO ] [init:269]	Mpc engine init success. 
[20:54:30.206] [13306] [INFO ] [popCommitTask:127]	to POP a commit task, task size: 0  ... 
[20:54:30.206] [13128] [INFO ] [Java_com_juzix_jugo_node_jni_NativeInterface_setDataLogLevel:155]	init the log to level: 3, data log state: 0 
[20:54:33.895] [13263] [WARN ] [MpcMemPool:42]	the mempool construction, size: 134217728, mem: 0x7f6214bec010 
[20:54:33.974] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:33.977] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:33.978] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:33.980] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:34.990] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:35.001] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:35.088] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:35.096] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:35.873] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:35.963] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:36.067] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:36.076] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:36.764] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:36.866] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:36.988] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:36.996] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:37.666] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:37.801] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:37.890] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:38.033] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:38.648] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:38.775] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:38.831] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:39.050] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:39.537] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:39.793] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:39.817] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:39.948] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:40.452] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:40.645] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:40.771] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:40.869] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:41.313] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:41.582] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:41.706] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:41.782] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:42.250] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:42.500] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:42.533] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:42.652] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:43.154] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:43.415] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:43.425] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:43.592] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:44.047] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:44.293] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:44.308] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:44.485] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:44.942] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:45.129] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:45.279] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:45.417] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:45.887] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:46.093] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:46.209] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:46.284] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:46.815] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:47.001] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:47.079] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:47.156] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:47.815] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:47.841] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:48.127] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:48.232] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:48.767] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:48.794] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:48.996] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:49.134] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:49.650] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:49.758] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:49.891] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:50.067] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:50.665] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:50.864] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:50.898] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:51.014] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:51.590] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:51.756] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:51.847] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:51.914] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:52.515] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:52.604] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:52.733] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:52.803] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:53.405] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:53.447] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:53.550] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:53.724] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:54.386] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:54.435] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:54.494] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:54.690] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:55.385] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:55.402] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:55.508] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:55.758] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:56.371] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:56.373] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:56.427] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:54:56.800] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:51.528] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:51.532] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:51.536] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:51.563] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:51.705] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:52.440] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:52.501] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:52.528] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:52.621] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:53.265] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:53.333] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:53.388] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:53.596] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:54.184] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:54.274] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:54.296] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:54.572] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:55.111] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:55.242] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:55.300] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:55.498] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:55.907] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:56.170] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:56.195] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:56.337] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:56.799] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:57.079] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:57.099] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:57.181] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:57.605] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:58.040] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:58.057] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:58.087] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:58.460] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:58.886] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:58.965] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:59.009] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:59.313] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:59.720] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:59.829] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[20:59:59.874] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:00.199] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:00.564] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:00.688] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:00.903] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:01.095] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:01.459] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:01.551] [13258] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:01.852] [13256] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:01.992] [13257] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
[21:00:02.394] [13255] [ERROR] [consumeBuffer:363]	====> the first buffer seq: 1 
