[15:43:49.497] [21867] [INFO ] [JNI_OnLoad:24]	jvm onload success ! 
[15:43:49.498] [21867] [INFO ] [init:111]	JniNativeCallback init ok. 
[15:43:49.498] [21867] [INFO ] [init:136]	to init engine, user: test001, mode: 0, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[15:43:49.498] [21867] [WARN ] [init:158]	Cannot find the --Mpc.Data=xxxxx config item ! 
[15:43:49.498] [21867] [WARN ] [init:178]	Cannot find the --Mpc.Circuits=xxxxx config item ! not preload circuits !! 
[15:43:49.498] [21867] [INFO ] [init:188]	preload circuits ok ! 
[15:43:49.499] [21867] [INFO ] [init:212]	Not start node server ! use proxy forward ! 
[15:43:49.499] [21867] [INFO ] [MpcTaskDispatcher:39]	construct task dispatcher, with 8 processor, load balence is: 16384 
[15:43:49.502] [21867] [INFO ] [init:63]	INIT the processor: 0, type: 0 ok 
[15:43:49.502] [21881] [INFO ] [operator():54]	task processor: 0 is running... 
[15:43:49.502] [21867] [INFO ] [init:63]	INIT the processor: 1, type: 0 ok 
[15:43:49.502] [21881] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[15:43:49.502] [21867] [INFO ] [init:63]	INIT the processor: 2, type: 0 ok 
[15:43:49.503] [21867] [INFO ] [init:63]	INIT the processor: 3, type: 0 ok 
[15:43:49.503] [21884] [INFO ] [operator():54]	task processor: 3 is running... 
[15:43:49.503] [21867] [INFO ] [init:63]	INIT the processor: 4, type: 1 ok 
[15:43:49.503] [21884] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[15:43:49.503] [21867] [INFO ] [init:63]	INIT the processor: 5, type: 1 ok 
[15:43:49.503] [21886] [INFO ] [operator():54]	task processor: 5 is running... 
[15:43:49.503] [21883] [INFO ] [operator():54]	task processor: 2 is running... 
[15:43:49.503] [21867] [INFO ] [init:63]	INIT the processor: 6, type: 1 ok 
[15:43:49.503] [21867] [INFO ] [init:63]	INIT the processor: 7, type: 1 ok 
[15:43:49.503] [21888] [INFO ] [operator():54]	task processor: 7 is running... 
[15:43:49.503] [21886] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[15:43:49.503] [21867] [INFO ] [init:234]	INIT task dispatcher done ! 
