[15:47:18.345] [6041 ] [INFO ] [JNI_OnLoad:24]	jvm onload success ! 
[15:47:18.346] [6041 ] [INFO ] [init:111]	JniNativeCallback init ok. 
[15:47:18.346] [6041 ] [INFO ] [init:136]	to init engine, user: test001, mode: 0, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[15:47:18.346] [6041 ] [WARN ] [init:158]	Cannot find the --Mpc.Data=xxxxx config item ! 
[15:47:18.346] [6041 ] [INFO ] [parseCircuits:365]	** preload circuit:  /home/lmars/gc/moran103.gc 
[15:47:18.346] [6041 ] [INFO ] [init:172]	the --Mpc.Circuits=/home/lmars/gc/moran103.gc is set ! 
[15:47:19.582] [6041 ] [INFO ] [resolveCiruit:326]	** circuit resolve => circuit: /home/lmars/gc/moran103.gc , gates: 3192727, andGate: 891815, wires: 3199319, cost time: 1.235705 seconds, speed: 2583728.151932 (gc / second) ** 
[15:47:19.582] [6041 ] [INFO ] [CircuitFile:108]	circuit: /home/lmars/gc/moran103.gc,  hash: 1AB21D8355CFA17F8E61194831E81A8F22BEC8C728FEFB747ED035EB5082AA2B 
[15:47:19.582] [6041 ] [INFO ] [init:188]	preload circuits ok ! 
[15:47:19.582] [6041 ] [INFO ] [init:212]	Not start node server ! use proxy forward ! 
[15:47:19.582] [6041 ] [INFO ] [MpcTaskDispatcher:39]	construct task dispatcher, with 8 processor, load balence is: 16384 
[15:47:19.582] [6041 ] [INFO ] [init:63]	INIT the processor: 0, type: 0 ok 
[15:47:19.582] [6172 ] [INFO ] [operator():54]	task processor: 0 is running... 
[15:47:19.582] [6173 ] [INFO ] [operator():54]	task processor: 1 is running... 
[15:47:19.582] [6041 ] [INFO ] [init:63]	INIT the processor: 1, type: 0 ok 
[15:47:19.582] [6172 ] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[15:47:19.582] [6173 ] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[15:47:19.583] [6041 ] [INFO ] [init:63]	INIT the processor: 2, type: 0 ok 
[15:47:19.583] [6174 ] [INFO ] [operator():54]	task processor: 2 is running... 
[15:47:19.583] [6041 ] [INFO ] [init:63]	INIT the processor: 3, type: 0 ok 
[15:47:19.583] [6174 ] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[15:47:19.583] [6175 ] [INFO ] [operator():54]	task processor: 3 is running... 
