[21:57:19.910] [30313] [INFO ] [JNI_OnLoad:24]	jvm onload success ! 
[21:57:19.911] [30313] [INFO ] [init:111]	JniNativeCallback init ok. 
[21:57:19.911] [30313] [INFO ] [init:136]	to init engine, user: test001, mode: 0, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[21:57:19.911] [30313] [WARN ] [init:158]	Cannot find the --Mpc.Data=xxxxx config item ! 
[21:57:19.911] [30313] [WARN ] [init:178]	Cannot find the --Mpc.Circuits=xxxxx config item ! not preload circuits !! 
[21:57:19.911] [30313] [INFO ] [init:188]	preload circuits ok ! 
[21:57:19.912] [30313] [INFO ] [init:212]	Not start node server ! use proxy forward ! 
[21:57:19.912] [30313] [INFO ] [MpcTaskDispatcher:39]	construct task dispatcher, with 8 processor, load balence is: 16384 
[21:57:19.912] [30313] [INFO ] [init:63]	INIT the processor: 0, type: 0 ok 
[21:57:19.912] [30313] [INFO ] [init:63]	INIT the processor: 1, type: 0 ok 
[21:57:19.916] [30352] [INFO ] [operator():54]	task processor: 0 is running... 
[21:57:19.916] [30313] [INFO ] [init:63]	INIT the processor: 2, type: 0 ok 
[21:57:19.916] [30313] [INFO ] [init:63]	INIT the processor: 3, type: 0 ok 
[21:57:19.916] [30313] [INFO ] [init:63]	INIT the processor: 4, type: 1 ok 
[21:57:19.916] [30313] [INFO ] [init:63]	INIT the processor: 5, type: 1 ok 
[21:57:19.917] [30313] [INFO ] [init:63]	INIT the processor: 6, type: 1 ok 
[21:57:19.917] [30313] [INFO ] [init:63]	INIT the processor: 7, type: 1 ok 
[21:57:19.917] [30313] [INFO ] [init:234]	INIT task dispatcher done ! 
[21:57:19.918] [30313] [INFO ] [init:64]	connect to busi proxy server endpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[21:57:19.919] [30355] [INFO ] [operator():54]	task processor: 3 is running... 
[21:57:19.919] [30355] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[21:57:19.919] [30357] [INFO ] [operator():54]	task processor: 5 is running... 
[21:57:19.919] [30357] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[21:57:19.919] [30359] [INFO ] [operator():54]	task processor: 7 is running... 
[21:57:19.919] [30359] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[21:57:19.919] [30356] [INFO ] [operator():54]	task processor: 4 is running... 
[21:57:19.919] [30356] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[21:57:19.919] [30358] [INFO ] [operator():54]	task processor: 6 is running... 
[21:57:19.919] [30358] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[21:57:19.919] [30352] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[21:57:19.921] [30354] [INFO ] [operator():54]	task processor: 2 is running... 
