[21:28:57.460] [21985] [INFO ] [JNI_OnLoad:24]	jvm onload success ! 
[21:28:57.461] [21985] [INFO ] [init:111]	JniNativeCallback init ok. 
[21:28:57.461] [21985] [INFO ] [init:136]	to init engine, user: test001, mode: 0, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[21:28:57.461] [21985] [WARN ] [init:158]	Cannot find the --Mpc.Data=xxxxx config item ! 
[21:28:57.461] [21985] [WARN ] [init:178]	Cannot find the --Mpc.Circuits=xxxxx config item ! not preload circuits !! 
[21:28:57.461] [21985] [INFO ] [init:188]	preload circuits ok ! 
[21:28:57.461] [21985] [INFO ] [init:212]	Not start node server ! use proxy forward ! 
[21:28:57.462] [21985] [INFO ] [MpcTaskDispatcher:39]	construct task dispatcher, with 8 processor, load balence is: 16384 
[21:28:57.462] [21985] [INFO ] [init:63]	INIT the processor: 0, type: 0 ok 
[21:28:57.462] [22000] [INFO ] [operator():54]	task processor: 0 is running... 
[21:28:57.462] [21985] [INFO ] [init:63]	INIT the processor: 1, type: 0 ok 
[21:28:57.462] [22000] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[21:28:57.462] [22002] [INFO ] [operator():54]	task processor: 2 is running... 
[21:28:57.462] [22002] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[21:28:57.462] [21985] [INFO ] [init:63]	INIT the processor: 2, type: 0 ok 
[21:28:57.462] [21985] [INFO ] [init:63]	INIT the processor: 3, type: 0 ok 
[21:28:57.462] [22003] [INFO ] [operator():54]	task processor: 3 is running... 
[21:28:57.462] [21985] [INFO ] [init:63]	INIT the processor: 4, type: 1 ok 
[21:28:57.462] [22003] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[21:28:57.462] [21985] [INFO ] [init:63]	INIT the processor: 5, type: 1 ok 
[21:28:57.462] [22005] [INFO ] [operator():54]	task processor: 5 is running... 
[21:28:57.462] [22004] [INFO ] [operator():54]	task processor: 4 is running... 
[21:28:57.463] [21985] [INFO ] [init:63]	INIT the processor: 6, type: 1 ok 
[21:28:57.463] [22006] [INFO ] [operator():54]	task processor: 6 is running... 
[21:28:57.463] [22004] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[21:28:57.463] [21985] [INFO ] [init:63]	INIT the processor: 7, type: 1 ok 
[13:28:57.462] [22001] [INFO ] [operator():54]	task processor: 1 is running... 
[21:28:57.463] [22001] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
