[22:37:00.552] [10663] [INFO ] [JNI_OnLoad:24]	jvm onload success ! 
[22:37:00.553] [10663] [INFO ] [init:111]	JniNativeCallback init ok. 
[22:37:00.553] [10663] [INFO ] [init:136]	to init engine, user: test003, mode: 0, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[22:37:00.553] [10663] [WARN ] [init:158]	Cannot find the --Mpc.Data=xxxxx config item ! 
[22:37:00.553] [10663] [INFO ] [parseCircuits:365]	** preload circuit:  /home/lmars/gc/crossk10_10.gc 
[22:37:00.553] [10663] [INFO ] [init:172]	the --Mpc.Circuits=/home/lmars/gc/crossk10_10.gc is set ! 
[22:37:01.889] [10663] [INFO ] [resolveCiruit:326]	** circuit resolve => circuit: /home/lmars/gc/crossk10_10.gc , gates: 2476000, andGate: 825500, wires: 2478560, cost time: 1.335649 seconds, speed: 1853780.004061 (gc / second) ** 
[22:37:01.889] [10663] [INFO ] [CircuitFile:108]	circuit: /home/lmars/gc/crossk10_10.gc,  hash: 1AB21D8355CFA17F8E61194831E81A8F22BEC8C728FEFB747ED035EB5082AA2B 
[22:37:01.889] [10663] [INFO ] [init:188]	preload circuits ok ! 
[22:37:01.889] [10663] [INFO ] [init:212]	Not start node server ! use proxy forward ! 
[22:37:01.890] [10663] [INFO ] [MpcTaskDispatcher:39]	construct task dispatcher, with 8 processor, load balence is: 16384 
[22:37:01.890] [10663] [INFO ] [init:63]	INIT the processor: 0, type: 0 ok 
[22:37:01.890] [10798] [INFO ] [operator():54]	task processor: 0 is running... 
[22:37:01.890] [10799] [INFO ] [operator():54]	task processor: 1 is running... 
[22:37:01.890] [10663] [INFO ] [init:63]	INIT the processor: 1, type: 0 ok 
[22:37:01.890] [10798] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[22:37:01.890] [10663] [INFO ] [init:63]	INIT the processor: 2, type: 0 ok 
[22:37:01.890] [10800] [INFO ] [operator():54]	task processor: 2 is running... 
[22:37:01.890] [10663] [INFO ] [init:63]	INIT the processor: 3, type: 0 ok 
[22:37:01.890] [10800] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
