[14:18:38.169] [23202] [INFO ] [JNI_OnLoad:24]	jvm onload success ! 
[14:18:38.170] [23202] [INFO ] [init:111]	JniNativeCallback init ok. 
[14:18:38.170] [23202] [INFO ] [init:136]	to init engine, user: test001, mode: 0, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[14:18:38.170] [23202] [WARN ] [init:158]	Cannot find the --Mpc.Data=xxxxx config item ! 
[14:18:38.170] [23202] [WARN ] [init:178]	Cannot find the --Mpc.Circuits=xxxxx config item ! not preload circuits !! 
[14:18:38.170] [23202] [INFO ] [init:188]	preload circuits ok ! 
[14:18:38.171] [23202] [INFO ] [init:212]	Not start node server ! use proxy forward ! 
[14:18:38.171] [23202] [INFO ] [MpcTaskDispatcher:39]	construct task dispatcher, with 8 processor, load balence is: 16384 
[14:18:38.171] [23202] [INFO ] [init:63]	INIT the processor: 0, type: 0 ok 
[14:18:38.171] [23202] [INFO ] [init:63]	INIT the processor: 1, type: 0 ok 
[14:18:38.171] [23214] [INFO ] [operator():54]	task processor: 1 is running... 
[14:18:38.171] [23213] [INFO ] [operator():54]	task processor: 0 is running... 
[14:18:38.171] [23202] [INFO ] [init:63]	INIT the processor: 2, type: 0 ok 
[14:18:38.171] [23213] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[14:18:38.171] [23202] [INFO ] [init:63]	INIT the processor: 3, type: 0 ok 
[14:18:38.171] [23216] [INFO ] [operator():54]	task processor: 3 is running... 
[14:18:38.171] [23215] [INFO ] [operator():54]	task processor: 2 is running... 
[14:18:38.171] [23214] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[14:18:38.171] [23202] [INFO ] [init:63]	INIT the processor: 4, type: 1 ok 
[14:18:38.172] [23217] [INFO ] [operator():54]	task processor: 4 is running... 
[14:18:38.172] [23216] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[14:18:38.172] [23215] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[14:18:38.172] [23218] [INFO ] [operator():54]	task processor: 5 is running... 
[14:18:38.172] [23202] [INFO ] [init:63]	INIT the processor: 5, type: 1 ok 
[14:18:38.172] [23202] [INFO ] [init:63]	INIT the processor: 6, type: 1 ok 
[14:18:38.172] [23219] [INFO ] [operator():54]	task processor: 6 is running... 
[14:18:38.172] [23202] [INFO ] [init:63]	INIT the processor: 7, type: 1 ok 
[14:18:38.172] [23219] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[14:18:38.172] [23217] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[14:18:38.172] [23202] [INFO ] [init:234]	INIT task dispatcher done ! 
[14:18:38.172] [23218] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
