[17:00:24.657] [15909] [INFO ] [JNI_OnLoad:24]	jvm onload success ! 
[17:00:24.658] [15909] [INFO ] [init:111]	JniNativeCallback init ok. 
[17:00:24.658] [15909] [INFO ] [init:136]	to init engine, user: test002, mode: 0, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[17:00:24.658] [15909] [WARN ] [init:158]	Cannot find the --Mpc.Data=xxxxx config item ! 
[17:00:24.658] [15909] [INFO ] [parseCircuits:365]	** preload circuit:  /home/lmars/gc/moran103.gc 
[17:00:24.658] [15909] [INFO ] [init:172]	the --Mpc.Circuits=/home/lmars/gc/moran103.gc is set ! 
[17:00:25.992] [15909] [INFO ] [resolveCiruit:326]	** circuit resolve => circuit: /home/lmars/gc/moran103.gc , gates: 3192727, andGate: 891815, wires: 3199319, cost time: 1.334366 seconds, speed: 2392692.429138 (gc / second) ** 
[17:00:25.993] [15909] [INFO ] [CircuitFile:108]	circuit: /home/lmars/gc/moran103.gc,  hash: 1AB21D8355CFA17F8E61194831E81A8F22BEC8C728FEFB747ED035EB5082AA2B 
[17:00:25.993] [15909] [INFO ] [init:188]	preload circuits ok ! 
[17:00:25.993] [15909] [INFO ] [init:212]	Not start node server ! use proxy forward ! 
[17:00:25.994] [15909] [INFO ] [MpcTaskDispatcher:39]	construct task dispatcher, with 8 processor, load balence is: 16384 
[17:00:25.994] [15909] [INFO ] [init:63]	INIT the processor: 0, type: 0 ok 
[17:00:25.994] [16010] [INFO ] [operator():54]	task processor: 0 is running... 
[17:00:25.994] [15909] [INFO ] [init:63]	INIT the processor: 1, type: 0 ok 
[17:00:25.994] [16010] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[17:00:25.995] [16011] [INFO ] [operator():54]	task processor: 1 is running... 
[17:00:25.995] [15909] [INFO ] [init:63]	INIT the processor: 2, type: 0 ok 
[17:00:25.995] [15909] [INFO ] [init:63]	INIT the processor: 3, type: 0 ok 
[17:00:25.995] [16013] [INFO ] [operator():54]	task processor: 3 is running... 
[17:00:25.995] [16013] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[17:00:25.995] [15909] [INFO ] [init:63]	INIT the processor: 4, type: 1 ok 
[17:00:25.995] [16012] [INFO ] [operator():54]	task processor: 2 is running... 
[17:00:25.996] [16012] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[17:00:25.995] [16011] [INFO ] [popInvitorReadyTask:270]	to POP a ready task from ready invitor queue to processor, now read_num: 0 ... 
[17:00:25.995] [16014] [INFO ] [operator():54]	task processor: 4 is running... 
[17:00:25.995] [15909] [INFO ] [init:63]	INIT the processor: 5, type: 1 ok 
[17:00:25.995] [16015] [INFO ] [operator():54]	task processor: 5 is running... 
[17:00:25.996] [16014] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[17:00:25.996] [16015] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[17:00:25.996] [15909] [INFO ] [init:63]	INIT the processor: 6, type: 1 ok 
[17:00:25.996] [15909] [INFO ] [init:63]	INIT the processor: 7, type: 1 ok 
[17:00:25.996] [15909] [INFO ] [init:234]	INIT task dispatcher done ! 
[17:00:25.996] [16017] [INFO ] [operator():54]	task processor: 7 is running... 
[17:00:25.996] [16017] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[17:00:25.997] [15909] [INFO ] [init:64]	connect to busi proxy server endpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[17:00:25.999] [16016] [INFO ] [operator():54]	task processor: 6 is running... 
[17:00:25.999] [16016] [INFO ] [popInviteeReadyTask:208]	to POP a ready task from ready invitee queue to processor, now read_num: 0 ... 
[17:00:26.017] [16022] [INFO ] [connected:34]	to get session... 
[17:00:26.017] [16022] [INFO ] [connected:38]	to get create busi node callback... 
[17:00:26.017] [16022] [INFO ] [connected:46]	to set node callback, public endpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000, user: test002 ... 
[17:00:26.023] [16022] [WARN ] [connected:55]	the busi session create success. 
[17:00:26.510] [15909] [INFO ] [init:69]	waiting for node busi client inited ... timeout 1s.. 
[17:00:26.510] [15909] [INFO ] [init:74]	the busi node communicator is prepared !!!! 
[17:00:26.510] [15909] [INFO ] [init:86]	INIT busi node client success. user: test002, proxyEndpoint: ProxyGlacier2/router:tcp -h 202.114.114.46 -p 4502 -t 11000 
[17:00:26.510] [15909] [INFO ] [init:244]	INIT busi node client done ! 
[17:00:26.510] [15909] [INFO ] [init:48]	input ready process init ok. 
[17:00:26.510] [15909] [INFO ] [init:253]	INIT input ready processor done ! 
[17:00:26.510] [15909] [INFO ] [init:48]	ready process init ok. max request queue size: 4 
[17:00:26.510] [15909] [INFO ] [init:263]	INIT ready processor done ! 
[17:00:26.511] [16050] [INFO ] [popCommitTask:127]	to POP a commit task, task size: 0  ... 
[17:00:26.511] [15909] [INFO ] [init:269]	Mpc engine init success. 
[17:00:26.512] [15909] [INFO ] [Java_com_juzix_jugo_node_jni_NativeInterface_setDataLogLevel:155]	init the log to level: 3, data log state: 0 
[17:00:26.519] [15909] [ERROR] [Java_com_juzix_jugo_node_jni_NativeInterface_startTask:135]	commit a invite task to engine ok ! 
[17:00:26.599] [16020] [WARN ] [MpcMemPool:42]	the mempool construction, size: 134217728, mem: 0x7fbf8d97c010 
[17:00:26.625] [15909] [ERROR] [Java_com_juzix_jugo_node_jni_NativeInterface_startTask:135]	commit a invite task to engine ok ! 
